AGO,1.565
AGN,1.22
AGM,-2.22
PKY,2.0
AGI,0
SIR,0
AGD,0
AGC,0
NYX,1.192
NYT,0.32
NOC,1.46285714286
AGX,-0.813333333333
AGU,0.178571428571
BWP,2.54
BWS,0.0
KYO,0
KYN,0
SPR,1.31
ITUB,1.618
KRG,2.18
SPH,0
BWA,0.63
BWC,1.92
SPN,1.09285714286
BWG,0
SPA,1.9
SPB,1.9
RIOM,0
SPE,0
SPF,-0.23
SPG,-0.99
GS,0.738636363636
EARN,0
GY,2.31666666667
GG,0.959375
GF,1.51
GE,0.858333333333
BYM,0
GB,0.21
GA,0.756666666667
BYI,1.4275
BYD,1.10857142857
JNS,2.025
MAS,1.694
SNE,1.38411764706
MAV,0
SNN,0
JNY,1.94
SNH,0
SNI,1.35
MAA,1.8
MAC,0
SNP,1.075
TISI,0
JNJ,1.20818181818
NW^C,0
TDA,0
SNX,-1.748
VLRS,0
UBP^D,0
UBP^F,0
BEN,1.72333333333
EVN,0
EVC,0.352
EVF,0
EVG,0
CNHI,0
NMY,0
EVT,0
LNKD,0.511363636364
VLO,1.105625
MPLX,0
TTP,0
VLY/WS,0
CTZ^A,0
GRP/U,0
TTI,0
TTM,1.302
TTC,0
VLT,0
GRT,0
TPRE,0
GRR,0
JDD,0
ZF,0
ZA,0.68
GRX,0
VR,2.3
ZX,2.33
GRA,2.385
BAC/WS/B,0
GRO,1.85666666667
BCS^A,0
BAC/WS/A,0
BCS^D,0
NSLP,0
SLRA,0
HLX,0.894
HLS,0
NOA,2.11
KKR,1.31777777778
N,0
TXTR,0
HLF,0.0286363636364
NOV,1.34714285714
HVT/A,0
NOR,0.624
CTU,0
CTW,0
VBF,0
CTR,0
CTS,2.0
CTX,0
CTY,0
ICB,0
KYE,0
CTB,1.18
CTC,0
CTL,-0.2975
SNA,2.05
ENZ,-2.12
WHG,-2.22
AIG/WS,0
LXFT,0
UNH,0.85
WHR,0.976666666667
FMER^A,0
WHX,2.5
WHZ,1.80666666667
ABR^B,0
ABR^A,0
YOKU,1.65142857143
RRTS,0
HYL,0
BFAM,0
DCM,2.7
V,0
RLI,1.425
EDG,0
EDD,-2.22
EDE,0
RLD,0.906666666667
EDI,0
EDN,1.965
EDR,0
SFUN,0.607777777778
EDT,0
EDU,1.42571428571
HBA^H,0
