AGO,1.07
AGN,1.59571428571
AGM,2.1
PKY,2.2
AGI,0
SIR,0
AGD,-1.96
AGC,0
NYX,2.275
NYT,1.44
NOC,0.81
AGX,0
AGU,0.233076923077
BWP,-2.9
BWS,-1.705
KYO,0
KYN,1.99
SPR,1.10714285714
ITUB,-0.195
KRG,2.2
SPH,2.47
BWA,0.443333333333
BWC,0.8275
SPN,-0.0366666666667
BWG,0
SPA,1.9
SPB,2.13
RIOM,0
SPE,1.82
SPF,1.49714285714
SPG,-0.72
GS,0.304210526316
EARN,0
GY,2.395
GG,0.772
GF,0
GE,1.14
BYM,0
GB,-1.24
GA,1.82125
BYI,-0.28
BYD,0.8975
JNS,0
MAS,0.613333333333
SNE,1.10736842105
MAV,0
SNN,0
JNY,-1.23
SNH,1.31
SNI,0
MAA,0
MAC,-0.4125
SNP,0
TISI,0
JNJ,0.890625
NW^C,0
TDA,0
SNX,0
VLRS,0
UBP^D,0
UBP^F,0
BEN,0.708333333333
JWN,0.954
EVN,0
EVC,2.24833333333
EVF,0
EVG,0
BEP,0
NMY,0
EVT,0
LNKD,0.509473684211
VLO,0.414285714286
MPLX,0
TTP,0
VLY/WS,0
CTZ^A,0
GRP/U,0
TTI,1.81
TTM,1.83
TTC,2.43
VLT,0
GRT,1.75
TPRE,0
GRR,0
JDD,0
ZF,0
ZA,1.45
GRX,1.82
VR,2.355
ZX,0
GRA,0.553333333333
BAC/WS/B,0
GRO,0
BCS^A,0
BAC/WS/A,0
BCS^D,0
NSLP,2.25
SLRA,0
HLX,-1.325
HLS,2.15
NOA,1.76
KKR,1.2675
N,0
TXTR,0
HLF,0.207368421053
NOV,0.455833333333
HVT/A,0
NOR,0.1725
CTU,0
CTW,0
VBF,0
CTR,0
CTS,0
CTX,0
CTY,0
ICB,0
KYE,0
CTB,1.062
CTC,1.3325
CTL,1.075625
SNA,-0.305
ENZ,2.35
WHG,0
AIG/WS,0
HYF,0
UNH,-0.11
WHR,0.7275
FMER^A,0
WHX,1.76666666667
WHZ,0
ABR^B,0
ABR^A,0
YOKU,0.196666666667
RRTS,2.72
HYL,0
BFAM,2.25
DCM,0
V,0
RLI,0
EDG,0
EDD,0
EDE,1.655
RLD,1.9
EDI,0
EDN,0
EDR,-1.88
SFUN,0.775
EDT,0
EDU,-1.464
HBA^H,0
EVER,1.93142857143
ORA,-1.88
DPS,0.5375
HYV,0
DUKH,0
DPZ,1.45666666667
DPG,0
NAN^D,0
DPD,0
THGA,0
DPO,0
XPO,-0.59
DPM,1.555
HBA^F,0
LF,0.436666666667
FBS^A,0
HBA^G,0
AGCO,2.2
SEMG,2.2
LO,0.693333333333
LL,0.942857142857
LM,0.683333333333
LH,2.0
ONE,1.652
IID,0
IIF,0
IIM,0
NAN^C,0
A,0
RZA,0
NNN^E,0
NBHC,0
STNG,2.36333333333
CFN,0
PNX,0
SFI^F,0
CFI,2.19
VCRA,-1.88
PNR,-1.88
PNW,2.19428571429
PNI,0
PNK,-0.814
GD,1.50625
PNM,2.154
CFX,0.67
PNC,-0.23
CFR,2.2
PNG,0
PNF,0
OCR^B,0
OCR^A,0
WCIC,0
GM,0.348
JBR,0
PRE,2.0
NRK^C,0
PRA,2.47
SAN,0.026
SAM,0.513333333333
JOY,0.552666666667
PRO,1.935
PRI,0
PRH,0
PRU,1.9025
ACMP,0
CRD/A,0
JOE,1.32
JOF,0
CRD/B,0
SAR,0
SAQ,0
SAP,2.78
PRY,0
INXN,0.3925
CHA,0
CHC,0.96
CHD,1.028
CHE,2.29
PSA^V,0
CHH,2.0
CHK,0.638947368421
CHL,0.264
PSA^U,0
CHN,0
CHS,1.1425
CHT,2.1
CHU,0
JAH,0.22
MRK,0.45
PSA^S,0
MRF,0
BIO/B,0
ESNT,0
MRC,0.56
NKG^C,0
DBL,0
XUE,0
AMRE,0
MTRN,0
DBD,0.02
AMRC,0
APH,-0.12
ISH,-1.22
APO,2.35666666667
APL,1.285
APB,0
APC,0.46
APA,0.324210526316
APF,0
APD,2.55
NCT^C,0
VC,2.015
MLU,0
WPO,-2.78
GRX^A,0
RY,0.565
VE,0
TKF,0
SNV,1.50857142857
NLS,1.81
HMY,-0.663333333333
NLY,0.759
JBK,0
MER^D,0
MYCC,0
JBJ,0
MER^K,0
HMN,-2.17
HMH,0
SMFG,0
HME,1.82
WSO/B,0
HMA,1.366
HMC,1.9
GCA,-1.88
AFM,0
GCI,2.4
GCH,0
AFG,2.1125
AFA,0
AFB,0
AFC,0
DLR,0.5225
GCV,0
AFT,0
AFW,0
